comment_id,model_relatability
UgwAEqyde2hdw0yRVG54AaABAg,Neutral
UgwaFsZno_CAAYwBEil4AaABAg,Neutral
UgwAg_H6Aq1Ix2x7dId4AaABAg,Neutral
UgwagIBre6IVgm1nd5h4AaABAg,Relatable
UgwaGPXa6-zorEm2cIB4AaABAg,Neutral
UgwAgvhERC1-2xTM1Fp4AaABAg,Neutral
UgwaGYEeknQsbSBqEpd4AaABAg,Neutral
UgwaHL3Kq5MPbEKxzod4AaABAg,Neutral
UgwAiZTvTo9fP8VOmqh4AaABAg,Neutral
UgwajCX_xgD1ye-oq5V4AaABAg,Relatable
UgwajYkRhLLxn94ZHG94AaABAg,Neutral
UgwaKhmzQGZiUZENsCV4AaABAg,Relatable
UgwakszRwkuDBcRf8Ul4AaABAg,Neutral
Ugwal1jOYaBANLfJWB14AaABAg,Neutral
UgwALLSUR4_MOoHNRhl4AaABAg,Neutral
UgwALRhXTUi8WzrUZ5B4AaABAg,Neutral
UgwaM8cM_x4sAanpq9p4AaABAg,Neutral
UgwAMw_38sMRwakcQ0d4AaABAg,Neutral
UgwAn1-1p0qnsn_s_C94AaABAg,Neutral
UgwAnHIzdWeSQWMh4IR4AaABAg,Neutral
UgwaOd9_XastI7X5ATd4AaABAg,Relatable
UgwAoH4RDzoksbbmsOV4AaABAg,Relatable
UgwAOICw7efA-rmBuXR4AaABAg,Relatable
UgwaorAECeXruwLMX2l4AaABAg,Neutral
UgwAoWVA75WEQSl04NF4AaABAg,Neutral
UgwAoyM8HLSDkYV-NbN4AaABAg,Neutral
Ugwap_v83-OgBuCBr5h4AaABAg,Neutral
UgwAP3WXt_Gr2RVWI_54AaABAg,Neutral
UgwaPhj5GPiPbZz9gvt4AaABAg,Neutral
UgwAqeNwEsoJIPoG1_J4AaABAg,Relatable
UgwAqlXTw_B18LU0Xd54AaABAg,Relatable
UgwareMA_OOd2VCuaUN4AaABAg,Neutral
UgwarITh8sIIXY1WgAd4AaABAg,Relatable
UgwASf9nLLvfMU854Ix4AaABAg,Relatable
UgwAsG3H_Z6wpu5tR7l4AaABAg,Relatable
UgwASJbTDQSFwQgyCop4AaABAg,Neutral
UgwAskfjjvf0h90qrcl4AaABAg,Neutral
UgwasmA8kCspJW-cPkd4AaABAg,Neutral
UgwasTqVeCaOP3R4oOp4AaABAg,Neutral
UgwAtiv5T8bKgGXyMsp4AaABAg,Relatable
UgwAUHqkKKhWXVPdmwB4AaABAg,Neutral
UgwaWkQ-Jk-1bVQZ1DZ4AaABAg,Neutral
UgwaWZnUFZB9nDHdSld4AaABAg,Neutral
UgwAXs9oWLH5a4R-pWd4AaABAg,Relatable
Ugway1Ig_ZFQF2xTf494AaABAg,Neutral
UgwAyqF0I0lEvfeNG_Z4AaABAg,Neutral
UgwaZ6DDsVPB354bDlB4AaABAg,Neutral
UgwaZVlU4e6OXiUo0f94AaABAg,Relatable
UgwAzvxfxeJWj2KCPgF4AaABAg,Neutral
UgwB_UQBh_zhSu_qa794AaABAg,Neutral
Ugwb-_L0tNLKXIaa3od4AaABAg,Neutral
UgwB1fr0Pbx0fz3AfCF4AaABAg,Relatable
Ugwb1O4JTunElFdSgCx4AaABAg,Neutral
Ugwb1vyX_nOqNPMuI8R4AaABAg,Neutral
Ugwb2EBXy9orTJpjJEZ4AaABAg,Neutral
Ugwb2Us-uXLEm2oz_Id4AaABAg,Neutral
Ugwb3foBf4M2VHWiJeV4AaABAg,Relatable
UgwB3vL0GYhDW-ZSd_94AaABAg,Neutral
Ugwb4O1twgg-cVtrr8Z4AaABAg,Neutral
UgwB57T35GRMqIFRKNV4AaABAg,Neutral
UgwB5FVGZMIBuBlIGit4AaABAg,Neutral
Ugwb5Y6C-OV_Sbux0BV4AaABAg,Neutral
Ugwb61v5uZGaGXZBO3F4AaABAg,Neutral
UgwB66okaJ5WO-ILNUF4AaABAg,Neutral
Ugwb8aa5E0L66ZdQsi54AaABAg,Neutral
Ugwb8ox3ITT7emT-CGR4AaABAg,Neutral
Ugwb9qDIj1EequBgoXJ4AaABAg,Relatable
UgwB9qVX8fKPVjOYTg14AaABAg,Relatable
UgwbA3mbBVI_vMHYB6p4AaABAg,Neutral
UgwBaGVtwx1Yex91dIp4AaABAg,Relatable
UgwBazSxoEHGpIjcp7R4AaABAg,Neutral
UgwBb7PJWpOejU--qmx4AaABAg,Neutral
UgwbBJjdiKds3xkyVBJ4AaABAg,Neutral
UgwbbT61Avck4GykEp94AaABAg,Relatable
UgwBC32NNWx5ol4q9sF4AaABAg,Neutral
UgwBCF2xOyAg7pDqbnB4AaABAg,Relatable
UgwbChOYBegqK2hCqwx4AaABAg,Neutral
UgwbdQl63Ruf86QzVs14AaABAg,Relatable
UgwBEAbLrVXCZhtT1Vx4AaABAg,Relatable
Ugwbeg0OiGScXScfsit4AaABAg,Neutral
UgwBEspu_yGDHEC0-M54AaABAg,Neutral
UgwBf6Vz13l70bqPeo94AaABAg,Neutral
UgwBfcqQo_8ztolA9uJ4AaABAg,Relatable
UgwbFvm1Du9PYbgKnER4AaABAg,Neutral
UgwBFZqO0c3fW1F6cHl4AaABAg,Relatable
UgwbG_Drrh06OghhdbJ4AaABAg,Neutral
UgwBgvz0Ww_-4amETHh4AaABAg,Neutral
UgwbHbOoPPuejVUeAgd4AaABAg,Neutral
UgwBHZ1kM9SDrxIgAuN4AaABAg,Neutral
UgwbIazOLhYDI_366dF4AaABAg,Relatable
UgwbInyzbdRfOMRVc_94AaABAg,Neutral
UgwbITmPvmdFZbqCWTx4AaABAg,Neutral
UgwBj30AoUQHjJ3gB5l4AaABAg,Neutral
UgwbJfsUzjTk2_mw4Xl4AaABAg,Neutral
UgwBK4OZiaafEbu5B3l4AaABAg,Neutral
UgwBkcFBGZj64Noa6cl4AaABAg,Neutral
UgwbKI3FYHnlp9jUmjp4AaABAg,Neutral
UgwbLn8Pc_KGBqJlt7J4AaABAg,Neutral
UgwbmjA8Rx7S6pJvyOx4AaABAg,Neutral
UgwBMKITLVlDr4RxO7l4AaABAg,Relatable
UgwBmNf-5znmwKVGBkt4AaABAg,Relatable
Ugwbmr73Nh9sJwCl67h4AaABAg,Relatable
UgwbmRegh7FXfweOaLB4AaABAg,Relatable
UgwbMylfaywPCUgpp-N4AaABAg,Neutral
UgwBnwFD7MrVzT0p5wJ4AaABAg,Neutral
UgwBoDkrcEjoyw0BKmZ4AaABAg,Relatable
UgwbOte_LyhbD3PSojV4AaABAg,Neutral
UgwBpNoiCfmNt0yqZk94AaABAg,Neutral
UgwBpsgsvHdIPgkHKO54AaABAg,Relatable
UgwBq_OnNhX3ThxZabR4AaABAg,Neutral
UgwbrMWdfj5yKCGPJ4V4AaABAg,Neutral
UgwbrsrgYetbgMD9y2Z4AaABAg,Relatable
UgwbRuoHb5h99ZynfkB4AaABAg,Neutral
UgwbShwCThuu8kVkyOB4AaABAg,Neutral
UgwBsS82Vsjbv9nPiOd4AaABAg,Neutral
UgwbT8bay5qDhtOC0w54AaABAg,Neutral
UgwbtKGbN5ViYlOucy54AaABAg,Neutral
UgwbTLCKi7Lx3j5BMPJ4AaABAg,Neutral
UgwBu5gugBTRzUdDVYh4AaABAg,Relatable
Ugwbur5Q9n4Nvt1PMa54AaABAg,Neutral
UgwbW1JuzauHE9HjR654AaABAg,Neutral
UgwBXhoWfWyFiVLRI994AaABAg,Relatable
UgwbY0yVz8zc75NFh1h4AaABAg,Neutral
UgwbyLz6UGGUvixAn3d4AaABAg,Neutral
Ugwbz0-bfT5cSMsG0r14AaABAg,Relatable
Ugwbz6EHzvtWjyynnpx4AaABAg,Relatable
UgwbzOwQdWqOF04XQC14AaABAg,Relatable
UgwBZpFwzDZa8eGo0bV4AaABAg,Neutral
UgwC_LS1KV8QDyv-7SR4AaABAg,Relatable
UgwC0bPgDXCQ885CXjl4AaABAg,Relatable
UgwC0lwthw_AVwH9-9p4AaABAg,Neutral
UgwC2BSYxZPB8a-PuM94AaABAg,Relatable
Ugwc2DHsiPMtgAhjmdp4AaABAg,Neutral
UgwC2gtLlJ3XlehDI6R4AaABAg,Neutral
Ugwc3U29dtBmX71ZjoR4AaABAg,Neutral
UgwC6_9GDvsTEAV94ux4AaABAg,Neutral
UgwC7_xnEakvB1SRqaJ4AaABAg,Neutral
Ugwc7FqdXfnt3mkAEQx4AaABAg,Neutral
Ugwc7lHA_8MHxn9bFKx4AaABAg,Relatable
Ugwc7nKnodN6HhRs18J4AaABAg,Relatable
UgwC7UuYr-4gIeeSFEN4AaABAg,Neutral
UgwC7z-HWTEGVqW8_BV4AaABAg,Relatable
UgwC9l-Qzn1-6EP811Z4AaABAg,Neutral
Ugwca-Wwg6KxnYhMiK94AaABAg,Neutral
UgwCA1xLY_h94xZT82Z4AaABAg,Relatable
UgwCA5FtmSlWtk2ZN394AaABAg,Relatable
UgwCcDQqB_2WPWgzArh4AaABAg,Neutral
UgwccGe3o7OjN_r5ZUZ4AaABAg,Neutral
UgwCCk6gA7jT2CeF8PR4AaABAg,Neutral
UgwCD0U00ZA_b8MBJSN4AaABAg,Relatable
Ugwcdv_J2fpeib98vid4AaABAg,Neutral
UgwCF7HZlJnJ3jwoci54AaABAg,Neutral
UgwCFCjF7M8twPw2CCR4AaABAg,Neutral
UgwCFEWP-CRSP8LhCap4AaABAg,Relatable
UgwCGbKeAB7-4G9dJjB4AaABAg,Neutral
UgwcgDfGBOpOTqff3hJ4AaABAg,Neutral
UgwchFNu_3HTIWWY5VZ4AaABAg,Relatable
UgwcHm53PXlDIyQzgHh4AaABAg,Neutral
UgwCi0peJaSCsQ8Lm8N4AaABAg,Neutral
UgwcJlah3UOtM2048hp4AaABAg,Neutral
UgwcJTxJRKfdRpOIO114AaABAg,Neutral
UgwClnfceM4y3TSy0o54AaABAg,Neutral
UgwCm3lagG2L4wPyeO54AaABAg,Relatable
UgwcmeR4mtNpa1MdKv54AaABAg,Neutral
UgwCmTuk-vyj1rA2lLV4AaABAg,Neutral
UgwcnJcNXCZ_Xynlqdd4AaABAg,Neutral
UgwCNkywzSxL5xZA0uV4AaABAg,Neutral
UgwCNpR8ssRzeD3SqRh4AaABAg,Neutral
UgwcOj9U89eVP3JhOA14AaABAg,Neutral
UgwcoSqk9aG1PG4Zpg54AaABAg,Neutral
UgwCPjtbtdQI3qLQBt94AaABAg,Neutral
UgwCPvPCucH1-a9FLSx4AaABAg,Neutral
UgwCq6l_PdtqiJpkOfh4AaABAg,Neutral
UgwCR7fX4Xx7fSNjVFR4AaABAg,Relatable
UgwcrO596Chx_tbZEuJ4AaABAg,Relatable
UgwcrTUgasTDv253vsV4AaABAg,Neutral
UgwCrwlrANz7cGxnj8l4AaABAg,Relatable
UgwCRY8JaTJEF8SOsCd4AaABAg,Neutral
UgwCsIzQQcVxSxKjxTR4AaABAg,Neutral
UgwcTk3KMbIuuHagCo14AaABAg,Neutral
UgwcucL2cAY0ASo9s3N4AaABAg,Neutral
UgwCUgtAZRy20SxmvJ94AaABAg,Relatable
UgwCuJ6nAVO8Eh-o3gN4AaABAg,Relatable
UgwCUTJGLdfCmxozC694AaABAg,Neutral
Ugwcv8-fFmOU5pU89_x4AaABAg,Neutral
UgwcvV9CrHy4yTrTQ7l4AaABAg,Neutral
UgwCWwGgM1YDqsBNsO54AaABAg,Neutral
UgwcXZCLjvOh5oPrrpN4AaABAg,Neutral
UgwcYuRE2KKFw_BT0Wl4AaABAg,Neutral
UgwCyzN2-jZuxt8VX794AaABAg,Neutral
UgwcZ6Fmk7JWPjvmmrV4AaABAg,Neutral
Ugwd_kCMR6dmrRjevdd4AaABAg,Relatable
Ugwd1PIzhQeRXzxxkLF4AaABAg,Relatable
UgwD1Vi7UhkakaItvxR4AaABAg,Neutral
UgwD22v_bBR7lcJzdIB4AaABAg,Neutral
UgwD4bjFdAZhbkYelUd4AaABAg,Relatable
Ugwd4brt60tAJDi5tQZ4AaABAg,Relatable
Ugwd4U9kGI3IeGyg9dd4AaABAg,Neutral
UgwD6bITisbbRIfVe6B4AaABAg,Neutral
Ugwd7B1FxacsNJ7UYNV4AaABAg,Neutral
UgwD7RlZNymM0Ll4XsN4AaABAg,Neutral
UgwD8tfMRHIWpolWl9R4AaABAg,Neutral
Ugwd8V0ETzj3XZRl_Ft4AaABAg,Neutral
Ugwd9-7A638JOYTQrTB4AaABAg,Neutral
Ugwd9E7Ajh1VWXEPOZt4AaABAg,Neutral
Ugwd9MN14nZCGRG--T54AaABAg,Neutral
Ugwdb00V5a_y74bwm9t4AaABAg,Relatable
Ugwdb8dKupZG_3-KPYx4AaABAg,Neutral
UgwdbB6DrWH843-WnRB4AaABAg,Neutral
UgwDBtAg_3krKwoqPY94AaABAg,Neutral
UgwdBxRbjS_PsJ9j4l14AaABAg,Neutral
UgwDC5TfdRjlEvhqAMp4AaABAg,Neutral
UgwdCuuaalMD6Wd746h4AaABAg,Relatable
UgwDDCR-uDObmpvpyEd4AaABAg,Neutral
UgwDdgPzjst5ze5u3h14AaABAg,Neutral
UgwddKiAFBjcFr0ggAZ4AaABAg,Relatable
Ugwde3zXk7jvtrO7HVN4AaABAg,Relatable
UgwdEfKikbD3lV5u8CR4AaABAg,Neutral
UgwdeQOsAS7I-Ju0oEV4AaABAg,Neutral
UgwDFbnbhCxOvrBQP9R4AaABAg,Neutral
UgwdFeduSd-bQ7diOAt4AaABAg,Neutral
UgwDfrBVnYYMfnRVhIl4AaABAg,Neutral
UgwDfs-fa8szvIK67_p4AaABAg,Neutral
UgwDg94CtSUs9OVNiwd4AaABAg,Relatable
UgwDgfKU5yXvp-IgdGJ4AaABAg,Neutral
Ugwdh0-6bwzmxsOI84l4AaABAg,Relatable
UgwdhGU0zsGH-P3j44p4AaABAg,Relatable
UgwdhuPxci6ZYN1u0Fp4AaABAg,Relatable
UgwdI0Y45fYz4ujiG-R4AaABAg,Neutral
UgwdIM_5mx4IDMHWc4p4AaABAg,Neutral
UgwdJ-J3bFwbk8JFN4t4AaABAg,Neutral
UgwdKU-9ijyiNwGvY-h4AaABAg,Relatable
UgwdMAFrDYE2gI6Kmip4AaABAg,Neutral
UgwdmDOzckIyBsoLdEp4AaABAg,Neutral
UgwDMl03SgAmyeJZqNF4AaABAg,Neutral
UgwDn5yO-pRZLRWkSW94AaABAg,Relatable
UgwdP-H4MkRAg22bekB4AaABAg,Neutral
Ugwdpjvev31M8EtSpPR4AaABAg,Neutral
UgwDPud3d1blH4gQKI54AaABAg,Neutral
UgwDQ_UudWM6cg3QbE54AaABAg,Neutral
UgwDQfrmlP_xRJoyCLF4AaABAg,Relatable
UgwdrwlzJt_6FwGHkBd4AaABAg,Neutral
UgwdSuCPp5UIhp0W_MR4AaABAg,Relatable
UgwDt5v_RwTpQOxNFKt4AaABAg,Neutral
Ugwdthz3Uj7MYG_6NSR4AaABAg,Neutral
UgwdW7bhqqYI0Jz7YgR4AaABAg,Neutral
UgwdxRFjq0LnekFiG9p4AaABAg,Neutral
UgwDYca8HYo3u4EVB6p4AaABAg,Relatable
UgwDYdKD8bYTluCOp854AaABAg,Neutral
UgwDYI2Q3vTM02fR2FZ4AaABAg,Relatable
UgwDyU1-NXDEsig93HJ4AaABAg,Relatable
Ugwe_9CUPNS0r450kON4AaABAg,Neutral
UgwE_aV_kwrQUX3QAT14AaABAg,Neutral
UgwE_fHoNfLOOgbmpr94AaABAg,Neutral
UgwE_Q9zmWmywGC92Up4AaABAg,Neutral
UgwE-TV3-j2rSTbcHFJ4AaABAg,Relatable
UgwE19GSSPfoGYGazMF4AaABAg,Neutral
Ugwe1DMtzmttLYIVt8N4AaABAg,Neutral
UgwE2BgU8jsGCjhsbFJ4AaABAg,Neutral
Ugwe2mTGAL_JA53Q2494AaABAg,Relatable
UgwE2pyrWGwNwfPupdd4AaABAg,Neutral
UgwE3m1sEWUXRSFQNV14AaABAg,Relatable
UgwE3TENfJxt33dv6-d4AaABAg,Neutral
UgwE4pNdMJO55kGWWeJ4AaABAg,Neutral
Ugwe51V6IBJM1ckLFBF4AaABAg,Neutral
UgwE5EascOOAF5KG-q94AaABAg,Neutral
UgwE5Iqdo3OhQ26msYl4AaABAg,Relatable
UgwE6fZtS2kwuIAb7WV4AaABAg,Relatable
Ugwe8XwNSb2ddera5tN4AaABAg,Relatable
UgwE91FWPwutV6s-rwZ4AaABAg,Relatable
UgwE9nAPaoV-FxU3KZx4AaABAg,Relatable
UgwEa0BLpRClUtf1IJV4AaABAg,Relatable
UgweaE99CF1HpQ75sut4AaABAg,Neutral
Ugweaime8bcb3Y-q7bt4AaABAg,Neutral
UgweApN2ETMvnbv2iVd4AaABAg,Neutral
UgwEavadQGLVtwKD6wl4AaABAg,Neutral
UgwEAWXHwHEvzvq15lt4AaABAg,Neutral
UgwEbJMl_F9Iu3kPudd4AaABAg,Neutral
UgwEbNWEwmNHCtYgqbZ4AaABAg,Neutral
UgwEcjiaynMKMPEYb994AaABAg,Neutral
UgweCM3IFn2n-iUqpcV4AaABAg,Neutral
Ugwecw4pS8fDnY_wP954AaABAg,Neutral
UgwECWe7jfddtrivFMt4AaABAg,Neutral
UgwEEhkdnBxxyWM77P54AaABAg,Neutral
UgwEf58dAWMwBgyl_Jt4AaABAg,Neutral
UgwefoDjVDlTzVRQmXZ4AaABAg,Neutral
UgwegDrHygYVB4AiIDV4AaABAg,Neutral
UgwEGKqkTnAqb5yXMC54AaABAg,Neutral
UgwegyGajEJt6YIbhIR4AaABAg,Neutral
UgwEH47v1Nl2BJMTe0l4AaABAg,Neutral
UgwEHdSvGilNckA8yr14AaABAg,Neutral
UgwEimM1pnObap2jLnB4AaABAg,Neutral
UgwejHuaxFifNb_bpll4AaABAg,Relatable
UgweJoMBgF6AvFc72hF4AaABAg,Neutral
UgwEjZdvjfxd8KEPPAZ4AaABAg,Relatable
UgwEKsyAcAw8dTCkUwB4AaABAg,Neutral
UgwEkVe7qIgzDAMTpPt4AaABAg,Neutral
UgweLMpKFWxin8dqXOd4AaABAg,Neutral
UgwelV9t2k3I0iEEBEB4AaABAg,Relatable
UgweLViWp2JyZBZWVfl4AaABAg,Neutral
UgwemIpO-rD7kCZCGTJ4AaABAg,Neutral
UgwEMrRrhNvaHMJU_Bx4AaABAg,Relatable
UgweNA-ifl8e9u768BV4AaABAg,Neutral
UgwEnlFvUKOl3RpJo6B4AaABAg,Relatable
UgweOjfsmtse60ImNjB4AaABAg,Neutral
UgweOzdkLzjXYq0MSTd4AaABAg,Neutral
UgwEP8miR7-eYO7bVG54AaABAg,Relatable
UgwepoNZlHx3FecsEaV4AaABAg,Neutral
UgwePS_VuNi0uCiKbnV4AaABAg,Neutral
UgwEQD7GpmwIiOAMrYF4AaABAg,Neutral
UgweQOpuTP_7JECZ1KZ4AaABAg,Relatable
Ugwer6jFshDtkKEJYst4AaABAg,Neutral
UgwerAMh2VEYrW769VB4AaABAg,Neutral
UgweRfo-dVtKpP6A0ZN4AaABAg,Neutral
UgweRLS92B_Ke5rQbV14AaABAg,Neutral
UgweRlViY43ulrqgFaJ4AaABAg,Relatable
UgwERNaNVabXuCEoxHZ4AaABAg,Neutral
UgweRUOP7hnfPvYmmBJ4AaABAg,Relatable
UgwESbEr_3MQ6CyvQH94AaABAg,Neutral
UgwEsIZOXTdCKWc24Yx4AaABAg,Neutral
Ugwesl-qJ3RSqeIHxIt4AaABAg,Neutral
UgwEsXcHTMgbldexF-Z4AaABAg,Neutral
Ugweu-jLz0rj10KI2xJ4AaABAg,Relatable
Ugweu9nAIfgHT_Du19t4AaABAg,Neutral
UgweuAfOI_wroQOerNt4AaABAg,Neutral
UgwEUydYla22jzpN4mB4AaABAg,Neutral
UgwevmfH5Iz5nbng7zB4AaABAg,Neutral
UgwevzJ85s_TZ1CAm8Z4AaABAg,Neutral
UgwewdTRwrDXD96hIXV4AaABAg,Neutral
UgweWS-CD1GAg_kwFVp4AaABAg,Relatable
UgwEWvtoYsH5S9vhAP94AaABAg,Neutral
UgweXi9NIbFo68be4dB4AaABAg,Relatable
Ugwexl2CfioMZZ98-zh4AaABAg,Neutral
UgwEYaREjOP_4Ej_wcl4AaABAg,Neutral
UgwEYgxmL9fcPgIsYPh4AaABAg,Relatable
UgweZ2Q8zdCpQgrt7bV4AaABAg,Relatable
UgwEZ7muRcj4LwzUEHN4AaABAg,Relatable
UgwezKYTq0YtByGCTU14AaABAg,Neutral
Ugweznq3kPsKm9uEGct4AaABAg,Neutral
UgwEZWscdOrk-YDGvAZ4AaABAg,Relatable
UgwF_5xq9zmbMz0w-M14AaABAg,Relatable
UgwF-uoMy5JGNPvjY4B4AaABAg,Neutral
Ugwf0GLhyzAC8HtsiWR4AaABAg,Relatable
UgwF0hX5u0MJH-VWbWh4AaABAg,Neutral
UgwF0qmIz_8uT0QwInN4AaABAg,Neutral
UgwF0qvjTcu4k-a0mSR4AaABAg,Neutral
Ugwf1lqO3HQ8vC4wylt4AaABAg,Neutral
UgwF1wMWuXIS8xoPaJ54AaABAg,Neutral
UgwF2GarOVGRE9TzqCh4AaABAg,Relatable
Ugwf2gUPUUh9-Svp-lh4AaABAg,Neutral
Ugwf2VEAbuLUov0Iue14AaABAg,Relatable
UgwF3KPGp99x0-LXePF4AaABAg,Neutral
UgwF3tye0CckDBIAGsZ4AaABAg,Neutral
Ugwf4QRR00bIIL9OtWB4AaABAg,Neutral
Ugwf5q-srGfn5NfA53B4AaABAg,Relatable
UgwF7yhrzOaqND2YKCd4AaABAg,Neutral
UgwF8v7zRXbjO-uC4j14AaABAg,Neutral
UgwF8vzVyxrQl5lxiid4AaABAg,Relatable
UgwFAAF4ahdrwtpF-D14AaABAg,Relatable
UgwFAnmmNHagZc17WSF4AaABAg,Neutral
UgwfBRtYaMYvdloWQTV4AaABAg,Neutral
UgwFDbIfGN4qSrBZ3s94AaABAg,Neutral
UgwFdRlsqLIrdvyiIKZ4AaABAg,Relatable
UgwfdSocyuOr3kOtKtR4AaABAg,Neutral
UgwFDydCGBBaLWyOqHx4AaABAg,Neutral
UgwfE0EmLwyo52Kgpbd4AaABAg,Neutral
UgwFEbyuqYenwwtd15p4AaABAg,Relatable
UgwfGIz8EUhzCfI5ppp4AaABAg,Neutral
UgwFgKZPi0SY7hXn-u54AaABAg,Relatable
UgwfGmKK040JRDeh3YV4AaABAg,Relatable
UgwfHgZ8RaxVQZwyPIB4AaABAg,Neutral
UgwFiX6KI3ovZrKv0z14AaABAg,Neutral
UgwfIYlVB0kOnFngiBJ4AaABAg,Relatable
UgwfJ1_3pwuOc8K4vhp4AaABAg,Relatable
Ugwfj9F3uP-Gd-fIRkl4AaABAg,Relatable
UgwFJk-EtIJX6AXjQ-J4AaABAg,Neutral
UgwFJst4iv0kItOn4c94AaABAg,Relatable
UgwfJU6ttI_yQEtxiRp4AaABAg,Neutral
Ugwfl6Eg1qTJnFrVYN94AaABAg,Relatable
Ugwflotc6J3adz0aqE94AaABAg,Relatable
UgwFLu67N4W7Z_XfoBF4AaABAg,Relatable
UgwflzuwJTpbE96pMN54AaABAg,Neutral
Ugwfm9bKIXYwZxQviQB4AaABAg,Neutral
UgwfMLhEVKoM8sg2JT94AaABAg,Neutral
UgwFMnzP9qXsOLF7TTZ4AaABAg,Neutral
UgwFN5Bfrvu5ibAwYAN4AaABAg,Neutral
UgwfNEoYNr7mPrUfAFR4AaABAg,Neutral
UgwfNL33Dr_7oExvGeN4AaABAg,Relatable
UgwfojWRktBdoK5_0CZ4AaABAg,Neutral
UgwfokpcHgpOrfMtTtJ4AaABAg,Neutral
UgwfpacuY9Qu99twKTh4AaABAg,Neutral
UgwFQVRXXXKLPOFp2rR4AaABAg,Neutral
UgwFQz-FUORYUZgbS6p4AaABAg,Relatable
UgwFRFREEb1Uslvekb94AaABAg,Relatable
UgwFrxIytolsF0LDneV4AaABAg,Neutral
UgwFS162EV5OPjyewHV4AaABAg,Neutral
UgwfSDmk5M4sktxjHzV4AaABAg,Neutral
UgwFsrgulRj34H1D8zN4AaABAg,Relatable
Ugwfu2mw2HhKLXwWMEt4AaABAg,Neutral
UgwfUM8a-481GkWvdwN4AaABAg,Relatable
Ugwfv-b2nyO3dj2ouBx4AaABAg,Neutral
UgwFvhVY-DvnErvuHSt4AaABAg,Neutral
UgwfvWB_tot_bhGg0lh4AaABAg,Neutral
UgwFwaU6RESNBzCqg_B4AaABAg,Neutral
UgwfxgzYbOLYsX2zzRl4AaABAg,Neutral
UgwFy0hRsD_5TSwU9LZ4AaABAg,Relatable
UgwFzdUgga9bpPupsm94AaABAg,Neutral
UgwFZF_TFLJVWXaJUr54AaABAg,Relatable
UgwFZmQ9gelQgXKkj9Z4AaABAg,Neutral
UgwfZqBsVNst0fatdnZ4AaABAg,Neutral
Ugwg-8nv7SVaX7AyeIB4AaABAg,Relatable
UgwG-u_nQJoe6dpa8SN4AaABAg,Neutral
Ugwg0c8_OkTEGLmlUfB4AaABAg,Neutral
UgwG2-bcA8TtIikMk8V4AaABAg,Neutral
UgwG4gBy5xQLOkeU8Mx4AaABAg,Neutral
Ugwg6HIjqyxlfQGWj3F4AaABAg,Neutral
Ugwg8wrO4D98owq62k94AaABAg,Relatable
UgwGA3e1FWzhuQfHxql4AaABAg,Neutral
UgwGAaOosbD9Hiph8DF4AaABAg,Neutral
UgwgagHCj0_u5R32GsN4AaABAg,Relatable
UgwgaMWcX6_gbYJdXwd4AaABAg,Neutral
UgwGBc6FsZ5-1Okv6ZN4AaABAg,Neutral
UgwGBN4DzJGBttoxpgZ4AaABAg,Neutral
UgwGc_SHsXVIL_Jvmcl4AaABAg,Neutral
UgwgdFyrL3Rkb_VnilV4AaABAg,Neutral
UgwgdOhKT8n3topHaQt4AaABAg,Neutral
UgwGEA1mAn388itYFAl4AaABAg,Relatable
UgwgfPKJZT57G6GMlhd4AaABAg,Neutral
UgwGgi4CvpXqFHfTSVh4AaABAg,Neutral
UgwgGIa2djpTRudniDp4AaABAg,Relatable
UgwGhLhYOX_ckPRckDl4AaABAg,Neutral
UgwghLJlBmvgbLDL87d4AaABAg,Neutral
Ugwghw1KqaAdGmfiLSl4AaABAg,Neutral
UgwgIM_sURonTvflTgx4AaABAg,Neutral
UgwGJvWYsu-UmBGLuJR4AaABAg,Neutral
UgwgK84jnnzmbnI8AJ94AaABAg,Neutral
Ugwgl37yHk-EPH_lsA54AaABAg,Neutral
UgwgNm-o3vA90v2JnId4AaABAg,Neutral
UgwGOq7gXm_kwVGIROh4AaABAg,Neutral
UgwgQ1dEL1D2EUMNoaJ4AaABAg,Neutral
UgwGqagUDa9M1o350px4AaABAg,Neutral
UgwgqBJRrk9u-SjA4ul4AaABAg,Relatable
UgwGQdNo3-FZ6VxOByZ4AaABAg,Neutral
UgwgQW900AwcVPSoaW54AaABAg,Neutral
UgwGR-d1NneZqoBd8uJ4AaABAg,Relatable
Ugwgrh5odeM5ANElqkN4AaABAg,Neutral
UgwGSavYXU54FkzleYx4AaABAg,Neutral
UgwGsEI9XiMwsV184hl4AaABAg,Neutral
Ugwgsf7tPITeofSOCHZ4AaABAg,Neutral
UgwGsPc-_aBeU7ios854AaABAg,Neutral
UgwGt1UMtLnImK-jQYh4AaABAg,Neutral
UgwgTxKNjm7Cb6KYMDR4AaABAg,Neutral
UgwGU4rr0CXk3DwW7614AaABAg,Neutral
UgwGu7aWIBLIhl0YNZt4AaABAg,Neutral
UgwgUDaREjw6UMaOR3x4AaABAg,Neutral
UgwGUfRHyp34n8QZmQN4AaABAg,Neutral
UgwGVnm_tfI5yd8vEgx4AaABAg,Neutral
UgwGVO-q9vBLW42Ough4AaABAg,Neutral
UgwGwoffP3nLgqUWdlh4AaABAg,Neutral
UgwGwSAu7E4w7Dj3dX94AaABAg,Neutral
UgwgXDslU9xdUsgtL8d4AaABAg,Neutral
